,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
923,Suresh Raina,65,52,125.0,3,5,KKR,Eden Gardens,20 May 2014
924,James Faulkner,35,13,269.23,1,4,PBKS,IS Bindra Stadium,23 May 2014
925,Steve Smith,48,21,228.57,4,4,RCB,M. Chinnaswamy Stadium,11 May 2014
926,Rohit Sharma,40,19,210.52,3,4,RR,Narendra Modi Stadium,19 May 2014
927,Rohit Sharma,59,35,168.57,3,4,RCB,Wankhede Stadium,06 May 2014
928,Dwayne Smith,47,28,167.85,4,4,SRH,JSCA Stadium,22 May 2014
929,Aaron Finch,88,53,166.03,8,4,DC,Dubai International Stadium,25 April 2014
930,Yusuf Pathan,36,22,163.63,0,4,PBKS,M. Chinnaswamy Stadium,01 June 2014
931,Virat Kohli,67,41,163.41,4,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,20 May 2014
932,JP Duminy,45,29,155.17,0,4,MI,Wankhede Stadium,23 May 2014
933,Sanju Samson,52,34,152.94,3,4,PBKS,Sharjah Cricket Stadium,20 April 2014
934,Lendl Simmons,67,44,152.27,5,4,CSK,Brabourne Stadium,28 May 2014
935,Shane Watson,51,36,141.66,3,4,CSK,JSCA Stadium,13 May 2014
936,Yusuf Pathan,41,29,141.37,1,4,CSK,JSCA Stadium,02 May 2014
937,MS Dhoni,57,41,139.02,2,4,SRH,JSCA Stadium,22 May 2014
938,Ambati Rayudu,59,43,137.2,2,4,CSK,Wankhede Stadium,10 May 2014
939,Lendl Simmons,68,50,136.0,5,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,12 May 2014
940,Dwayne Smith,29,22,131.81,0,4,MI,Dubai International Stadium,25 April 2014
941,David Warner,59,46,128.26,3,4,RCB,Rajiv Gandhi Intl. Cricket Stadium,20 May 2014
942,David Warner,65,51,127.45,1,4,MI,Dubai International Stadium,30 April 2014
943,James Faulkner,23,8,287.5,0,3,DC,Narendra Modi Stadium,15 May 2014
944,James Faulkner,41,17,241.17,3,3,RCB,M. Chinnaswamy Stadium,11 May 2014
945,David Miller,66,29,227.58,8,3,RCB,M. Chinnaswamy Stadium,09 May 2014
946,Manan Vohra,42,19,221.05,4,3,DC,Arun Jaitley Stadium,19 May 2014
947,Kevon Cooper,32,16,200.0,2,3,DC,Narendra Modi Stadium,15 May 2014
948,David Warner,90,45,200.0,12,3,CSK,JSCA Stadium,22 May 2014
949,Karun Nair,48,24,200.0,4,3,MI,Narendra Modi Stadium,19 May 2014
950,AB de Villiers,28,14,200.0,1,3,CSK,JSCA Stadium,18 May 2014
951,James Faulkner,23,12,191.66,0,3,MI,Wankhede Stadium,25 May 2014
952,David Warner,44,23,191.3,3,3,PBKS,Rajiv Gandhi Intl. Cricket Stadium,14 May 2014
953,George Bailey,35,19,184.21,2,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,14 May 2014
954,Dwayne Smith,50,28,178.57,6,3,RR,Dubai International Stadium,23 April 2014
955,MS Dhoni,49,28,175.0,4,3,RCB,M. Chinnaswamy Stadium,24 May 2014
956,Shane Watson,50,29,172.41,5,3,PBKS,Sharjah Cricket Stadium,20 April 2014
957,JP Duminy,48,30,160.0,3,3,RCB,M. Chinnaswamy Stadium,13 May 2014
958,Sanju Samson,40,25,160.0,2,3,DC,Narendra Modi Stadium,15 May 2014
959,Chris Gayle,38,24,158.33,3,3,MI,Wankhede Stadium,06 May 2014
960,Shakib Al Hasan,60,38,157.89,5,3,RCB,Eden Gardens,22 May 2014
961,Sanju Samson,74,47,157.44,7,3,MI,Wankhede Stadium,25 May 2014
962,Dinesh Karthik,69,44,156.81,7,3,PBKS,Arun Jaitley Stadium,19 May 2014
963,Jacques Kallis,72,46,156.52,5,3,MI,Zayed Cricket Stadium,16 April 2014
964,Robin Uthappa,80,52,153.84,9,3,MI,Barabati Stadium,14 May 2014
965,Dwayne Smith,66,43,153.48,6,3,PBKS,Zayed Cricket Stadium,18 April 2014
966,Darren Sammy,29,19,152.63,1,3,KKR,Eden Gardens,24 May 2014
967,JP Duminy,52,35,148.57,3,3,KKR,Dubai International Stadium,19 April 2014
968,David Miller,54,37,145.94,3,3,CSK,Zayed Cricket Stadium,18 April 2014
969,Chris Lynn,45,31,145.16,3,3,RCB,Sharjah Cricket Stadium,24 April 2014
970,JP Duminy,40,28,142.85,0,3,KKR,Arun Jaitley Stadium,07 May 2014
971,Dinesh Karthik,51,36,141.66,4,3,CSK,Arun Jaitley Stadium,05 May 2014
972,JP Duminy,67,48,139.58,4,3,RCB,Sharjah Cricket Stadium,17 April 2014
973,David Hussey,40,29,137.93,2,3,MI,Brabourne Stadium,28 May 2014
974,Manan Vohra,26,19,136.84,0,3,KKR,Eden Gardens,28 May 2014
975,Virender Sehwag,30,22,136.36,2,3,SRH,Sharjah Cricket Stadium,22 April 2014
976,MS Dhoni,42,31,135.48,3,3,PBKS,Wankhede Stadium,30 May 2014
977,Brad Hodge,40,30,133.33,0,3,MI,Narendra Modi Stadium,19 May 2014
978,Virat Kohli,49,38,128.94,2,3,DC,Sharjah Cricket Stadium,17 April 2014
979,David Warner,58,45,128.88,3,3,DC,Dubai International Stadium,25 April 2014
980,Faf du Plessis,54,43,125.58,3,3,RCB,M. Chinnaswamy Stadium,24 May 2014
981,Wriddhiman Saha,59,47,125.53,4,3,MI,Wankhede Stadium,03 May 2014
982,Robin Uthappa,65,52,125.0,5,3,RR,Narendra Modi Stadium,05 May 2014
983,David Warner,61,49,124.48,4,3,RCB,M. Chinnaswamy Stadium,04 May 2014
984,Dwayne Smith,57,51,111.76,5,3,MI,Wankhede Stadium,10 May 2014
985,Chidhambaram Gautam,30,28,107.14,2,3,RCB,Wankhede Stadium,06 May 2014
986,Chris Gayle,46,50,92.0,3,3,CSK,JSCA Stadium,18 May 2014
987,Naman Ojha,13,3,433.33,0,2,DC,Arun Jaitley Stadium,10 May 2014
988,George Bailey,40,13,307.69,6,2,CSK,Barabati Stadium,07 May 2014
989,Corey Anderson,18,6,300.0,0,2,CSK,Wankhede Stadium,10 May 2014
990,Chris Gayle,20,7,285.71,2,2,PBKS,Dubai International Stadium,28 April 2014
991,JP Duminy,20,7,285.71,1,2,SRH,Dubai International Stadium,25 April 2014
992,Karn Sharma,17,7,242.85,0,2,CSK,Sharjah Cricket Stadium,27 April 2014
993,Manan Vohra,47,20,235.0,5,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,14 May 2014
994,Kieron Pollard,28,12,233.33,2,2,PBKS,Wankhede Stadium,03 May 2014
995,Glenn Maxwell,25,11,227.27,2,2,RCB,M. Chinnaswamy Stadium,09 May 2014
996,Glenn Maxwell,95,43,220.93,15,2,CSK,Zayed Cricket Stadium,18 April 2014
997,Shakib Al Hasan,46,21,219.04,6,2,CSK,Eden Gardens,20 May 2014
998,MS Dhoni,32,15,213.33,2,2,DC,Zayed Cricket Stadium,21 April 2014
999,Wriddhiman Saha,54,26,207.69,8,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,14 May 2014
1000,Kedar Jadhav,28,14,200.0,2,2,RR,Arun Jaitley Stadium,03 May 2014
1001,Corey Anderson,20,10,200.0,1,2,CSK,Brabourne Stadium,28 May 2014
1002,Albie Morkel,16,8,200.0,0,2,PBKS,M. Chinnaswamy Stadium,09 May 2014
1003,Michael Hussey,22,11,200.0,1,2,RR,Wankhede Stadium,25 May 2014
1004,David Warner,34,18,188.88,3,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,18 May 2014
1005,Karun Nair,50,27,185.18,7,2,MI,Wankhede Stadium,25 May 2014
1006,Kedar Jadhav,37,20,185.0,3,2,RCB,M. Chinnaswamy Stadium,13 May 2014
1007,Kevin Pietersen,35,19,184.21,4,2,SRH,Arun Jaitley Stadium,10 May 2014
1008,Yuvraj Singh,22,12,183.33,1,2,KKR,Eden Gardens,22 May 2014
1009,David Warner,55,31,177.41,6,2,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2014
1010,Shaun Marsh,30,17,176.47,2,2,MI,IS Bindra Stadium,21 May 2014
1011,Brad Hodge,31,18,172.22,2,2,PBKS,IS Bindra Stadium,23 May 2014
1012,Rilee Rossouw,24,14,171.42,1,2,MI,Wankhede Stadium,06 May 2014
1013,Ryan ten Doeschate,17,10,170.0,0,2,PBKS,Eden Gardens,28 May 2014
1014,Michael Hussey,56,33,169.69,7,2,DC,Wankhede Stadium,23 May 2014
1015,Yusuf Pathan,22,13,169.23,1,2,RCB,Eden Gardens,22 May 2014
1016,Suresh Raina,54,32,168.75,4,2,MI,Brabourne Stadium,28 May 2014
1017,Glenn Maxwell,45,27,166.66,5,2,MI,Wankhede Stadium,03 May 2014
1018,Lendl Simmons,100,61,163.93,14,2,PBKS,IS Bindra Stadium,21 May 2014
1019,Kedar Jadhav,29,18,161.11,2,2,CSK,Arun Jaitley Stadium,05 May 2014
1020,Shane Watson,16,10,160.0,0,2,DC,Arun Jaitley Stadium,03 May 2014
1021,Shane Watson,31,20,155.0,2,2,KKR,Narendra Modi Stadium,05 May 2014
1022,Virender Sehwag,17,11,154.54,1,2,MI,IS Bindra Stadium,21 May 2014
1023,George Bailey,26,17,152.94,1,2,KKR,Eden Gardens,28 May 2014
1024,David Hussey,50,33,151.51,5,2,SRH,JSCA Stadium,22 May 2014
1025,Quinton de Kock,24,16,150.0,3,2,CSK,Arun Jaitley Stadium,05 May 2014
1026,Ambati Rayudu,68,46,147.82,7,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,12 May 2014
1027,James Faulkner,31,21,147.61,1,2,MI,Narendra Modi Stadium,19 May 2014
1028,Dhawal Kulkarni,28,19,147.36,0,2,CSK,Dubai International Stadium,23 April 2014
1029,David Miller,47,32,146.87,5,2,CSK,Barabati Stadium,07 May 2014
1030,Brendon McCullum,19,13,146.15,1,2,RCB,JSCA Stadium,18 May 2014
1031,Karun Nair,73,50,146.0,8,2,DC,Arun Jaitley Stadium,03 May 2014
1032,David Miller,29,20,145.0,0,2,RR,IS Bindra Stadium,23 May 2014
1033,Michael Hussey,56,39,143.58,3,2,RR,Narendra Modi Stadium,19 May 2014
1034,Chris Gayle,27,19,142.1,3,2,SRH,M. Chinnaswamy Stadium,04 May 2014
1035,Dinesh Karthik,56,40,140.0,5,2,KKR,Dubai International Stadium,19 April 2014
1036,Corey Anderson,35,25,140.0,3,2,PBKS,Wankhede Stadium,03 May 2014
1037,Brendon McCullum,56,40,140.0,5,2,KKR,JSCA Stadium,02 May 2014
1038,Robin Uthappa,42,30,140.0,4,2,PBKS,Eden Gardens,28 May 2014
1039,Yusuf Pathan,39,28,139.28,2,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,18 May 2014
1040,Manoj Tiwary,61,44,138.63,5,2,RR,Narendra Modi Stadium,15 May 2014
1041,David Miller,47,34,138.23,4,2,DC,IS Bindra Stadium,25 May 2014
1042,Robin Uthappa,41,30,136.66,4,2,SRH,Eden Gardens,24 May 2014
1043,Brendon McCullum,71,53,133.96,8,2,MI,Dubai International Stadium,25 April 2014
1044,Shikhar Dhawan,64,49,130.61,4,2,CSK,JSCA Stadium,22 May 2014
1045,Dinesh Karthik,39,30,130.0,1,2,SRH,Arun Jaitley Stadium,10 May 2014
1046,George Bailey,39,30,130.0,2,2,MI,IS Bindra Stadium,21 May 2014
1047,Stuart Binny,22,17,129.41,0,2,CSK,JSCA Stadium,13 May 2014
1048,Manan Vohra,67,52,128.84,6,2,KKR,M. Chinnaswamy Stadium,01 June 2014
1049,Brendon McCullum,14,11,127.27,0,2,MI,Brabourne Stadium,28 May 2014
1050,Chris Gayle,117,57,205.26,7,12,PBKS,M. Chinnaswamy Stadium,06 May 2015
1051,David Miller,89,44,202.27,2,9,SRH,Rajiv Gandhi Intl. Cricket Stadium,11 May 2015
1052,Brendon McCullum,100,56,178.57,7,9,SRH,Chidambaram,11 April 2015
1053,Chris Gayle,96,56,171.42,7,7,KKR,Eden Gardens,11 April 2015
1054,Harbhajan Singh,64,24,266.66,5,6,PBKS,Wankhede Stadium,12 April 2015
1055,Suresh Raina,62,32,193.75,4,6,RCB,M. Chinnaswamy Stadium,22 April 2015
1056,JP Duminy,78,50,156.0,3,6,MI,Arun Jaitley Stadium,23 April 2015
1057,Kieron Pollard,41,17,241.17,1,5,CSK,Wankhede Stadium,19 May 2015
1058,Suryakumar Yadav,46,20,230.0,1,5,MI,Eden Gardens,08 April 2015
1059,Eoin Morgan,63,28,225.0,4,5,RR,Brabourne Stadium,07 May 2015
1060,Kieron Pollard,64,30,213.33,4,5,CSK,Wankhede Stadium,17 April 2015
1061,Kieron Pollard,70,34,205.88,7,5,RR,Narendra Modi Stadium,14 April 2015
1062,David Miller,54,30,180.0,1,5,RR,Narendra Modi Stadium,21 April 2015
1063,Shane Watson,104,59,176.27,9,5,KKR,Brabourne Stadium,16 May 2015
1064,Moises Henriques,74,46,160.86,1,5,DC,Shaheed Veer Narayan Singh International Cricket Stadium,09 May 2015
1065,David Warner,81,52,155.76,6,5,PBKS,Rajiv Gandhi Intl. Cricket Stadium,11 May 2015
1066,Shreyas Iyer,60,40,150.0,3,5,SRH,ACA-VDCA Stadium,18 April 2015
1067,Shreyas Iyer,83,56,148.21,7,5,MI,Arun Jaitley Stadium,23 April 2015
1068,Lendl Simmons,65,51,127.45,3,5,CSK,Wankhede Stadium,19 May 2015
1069,Rohit Sharma,42,15,280.0,3,4,RCB,M. Chinnaswamy Stadium,19 April 2015
1070,Moises Henriques,57,22,259.09,5,4,RCB,Rajiv Gandhi Intl. Cricket Stadium,15 May 2015
1071,Andre Russell,51,21,242.85,5,4,PBKS,Eden Gardens,09 May 2015
1072,AB de Villiers,133,59,225.42,19,4,MI,Wankhede Stadium,10 May 2015
1073,Deepak Hooda,54,25,216.0,3,4,DC,Arun Jaitley Stadium,12 April 2015
1074,David Warner,57,27,211.11,6,4,RCB,M. Chinnaswamy Stadium,13 April 2015
1075,Dwayne Smith,62,30,206.66,8,4,MI,Wankhede Stadium,17 April 2015
1076,AB de Villiers,47,24,195.83,3,4,PBKS,M. Chinnaswamy Stadium,06 May 2015
1077,MS Dhoni,53,29,182.75,4,4,SRH,Chidambaram,11 April 2015
1078,AB de Villiers,66,38,173.68,4,4,RR,Maharashtra Cricket Association's International Stadium,20 May 2015
1079,Andre Russell,55,32,171.87,4,4,CSK,Eden Gardens,30 April 2015
1080,David Warner,91,55,165.45,9,4,KKR,ACA-VDCA Stadium,22 April 2015
1081,Virat Kohli,82,50,164.0,6,4,MI,Wankhede Stadium,10 May 2015
1082,Shane Watson,73,47,155.31,6,4,CSK,Narendra Modi Stadium,19 April 2015
1083,Chris Gayle,62,40,155.0,6,4,DC,Arun Jaitley Stadium,26 April 2015
1084,Rohit Sharma,98,65,150.76,12,4,KKR,Eden Gardens,08 April 2015
1085,Brendon McCullum,81,61,132.78,7,4,RR,Chidambaram,10 May 2015
1086,AB de Villiers,41,11,372.72,5,3,MI,M. Chinnaswamy Stadium,19 April 2015
1087,Chris Gayle,35,10,350.0,4,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,15 May 2015
1088,Chris Morris,34,11,309.09,2,3,SRH,Brabourne Stadium,07 May 2015
1089,Brendon McCullum,32,12,266.66,3,3,KKR,Eden Gardens,30 April 2015
1090,Andre Russell,45,17,264.7,5,3,RCB,M. Chinnaswamy Stadium,02 May 2015
1091,Hardik Pandya,21,8,262.5,0,3,CSK,Chidambaram,08 May 2015
1092,Mandeep Singh,45,18,250.0,4,3,KKR,M. Chinnaswamy Stadium,02 May 2015
1093,Chris Gayle,21,9,233.33,0,3,KKR,M. Chinnaswamy Stadium,02 May 2015
1094,Virat Kohli,44,19,231.57,3,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,15 May 2015
1095,Sanju Samson,21,10,210.0,0,3,SRH,Brabourne Stadium,07 May 2015
1096,Kieron Pollard,36,18,200.0,2,3,CSK,Eden Gardens,24 May 2015
1097,Deepak Hooda,30,15,200.0,1,3,PBKS,Maharashtra Cricket Association's International Stadium,10 April 2015
1098,Ambati Rayudu,53,27,196.29,4,3,RR,Wankhede Stadium,01 May 2015
1099,Glenn Maxwell,43,22,195.45,4,3,KKR,Eden Gardens,09 May 2015
1100,George Bailey,61,32,190.62,4,3,MI,Wankhede Stadium,12 April 2015
1101,Kieron Pollard,26,14,185.71,0,3,DC,Wankhede Stadium,05 May 2015
1102,Ambati Rayudu,29,16,181.25,1,3,CSK,Wankhede Stadium,17 April 2015
1103,Ambati Rayudu,34,19,178.94,1,3,CSK,Chidambaram,08 May 2015
1104,Quinton de Kock,69,39,176.92,9,3,RCB,M. Chinnaswamy Stadium,17 May 2015
1105,Yusuf Pathan,42,24,175.0,3,3,DC,Eden Gardens,07 May 2015
1106,Virat Kohli,34,20,170.0,2,3,KKR,M. Chinnaswamy Stadium,02 May 2015
1107,Ajinkya Rahane,91,54,168.51,9,3,DC,Brabourne Stadium,03 May 2015
1108,Manish Pandey,40,24,166.66,2,3,MI,Eden Gardens,08 April 2015
1109,Sanju Samson,76,46,165.21,7,3,MI,Wankhede Stadium,01 May 2015
1110,Parthiv Patel,59,36,163.88,5,3,PBKS,IS Bindra Stadium,03 May 2015
1111,Shaun Marsh,65,40,162.5,5,3,RR,Narendra Modi Stadium,21 April 2015
1112,Karn Sharma,32,20,160.0,0,3,KKR,Eden Gardens,04 May 2015
1113,JP Duminy,67,43,155.81,4,3,RCB,M. Chinnaswamy Stadium,17 May 2015
1114,Suresh Raina,23,15,153.33,0,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,02 May 2015
1115,Yusuf Pathan,29,19,152.63,1,3,PBKS,Eden Gardens,09 May 2015
1116,Lendl Simmons,68,45,151.11,8,3,CSK,Eden Gardens,24 May 2015
1117,Brendon McCullum,66,44,150.0,8,3,PBKS,Chidambaram,25 April 2015
1118,Ambati Rayudu,36,24,150.0,0,3,CSK,Eden Gardens,24 May 2015
1119,JP Duminy,56,39,143.58,3,3,RR,Brabourne Stadium,03 May 2015
1120,James Faulkner,46,33,139.39,2,3,PBKS,Maharashtra Cricket Association's International Stadium,10 April 2015
1121,Wriddhiman Saha,39,28,139.28,0,3,DC,Maharashtra Cricket Association's International Stadium,15 April 2015
1122,Yuvraj Singh,54,39,138.46,5,3,PBKS,Maharashtra Cricket Association's International Stadium,15 April 2015
1123,Ravi Bopara,41,30,136.66,1,3,DC,ACA-VDCA Stadium,18 April 2015
1124,Shreyas Iyer,54,40,135.0,4,3,PBKS,Arun Jaitley Stadium,01 May 2015
1125,Virat Kohli,62,46,134.78,1,3,RR,Narendra Modi Stadium,24 April 2015
1126,Dwayne Smith,39,29,134.48,3,3,RCB,M. Chinnaswamy Stadium,22 April 2015
1127,Corey Anderson,55,41,134.14,4,3,KKR,Eden Gardens,08 April 2015
1128,Shreyas Iyer,40,30,133.33,3,3,RR,Arun Jaitley Stadium,12 April 2015
1129,Corey Anderson,50,38,131.57,5,3,RR,Narendra Modi Stadium,14 April 2015
1130,Lendl Simmons,68,53,128.3,5,3,RCB,Wankhede Stadium,10 May 2015
1131,David Warner,53,42,126.19,1,3,CSK,Chidambaram,11 April 2015
1132,Rohit Sharma,46,37,124.32,2,3,DC,Wankhede Stadium,05 May 2015
1133,Ajinkya Rahane,47,39,120.51,2,3,DC,Arun Jaitley Stadium,12 April 2015
1134,JP Duminy,44,38,115.78,0,3,RR,Arun Jaitley Stadium,12 April 2015
1135,Manan Vohra,39,34,114.7,1,3,KKR,Eden Gardens,09 May 2015
1136,Chris Gayle,41,43,95.34,2,3,CSK,JSCA Stadium,22 May 2015
1137,Ambati Rayudu,14,4,350.0,0,2,RCB,Wankhede Stadium,10 May 2015
1138,David Miller,14,4,350.0,0,2,RCB,IS Bindra Stadium,13 May 2015
1139,Deepak Hooda,13,4,325.0,0,2,MI,Narendra Modi Stadium,14 April 2015
1140,Glenn Maxwell,15,5,300.0,0,2,DC,Maharashtra Cricket Association's International Stadium,15 April 2015
1141,Mitchell McClenaghan,12,4,300.0,0,2,RCB,Wankhede Stadium,10 May 2015
1142,Mohit Sharma,21,7,300.0,1,2,MI,Eden Gardens,24 May 2015
1143,Ashish Reddy,22,8,275.0,1,2,PBKS,IS Bindra Stadium,27 April 2015
1144,Hardik Pandya,16,6,266.66,0,2,RCB,M. Chinnaswamy Stadium,19 April 2015
1145,David Miller,27,11,245.45,2,2,KKR,Eden Gardens,09 May 2015
1146,Eoin Morgan,17,7,242.85,1,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,11 May 2015
1147,Andre Russell,41,17,241.17,6,2,RCB,Eden Gardens,11 April 2015
1148,Brendon McCullum,46,20,230.0,6,2,MI,Wankhede Stadium,17 April 2015
1149,Suryakumar Yadav,23,10,230.0,2,2,PBKS,Maharashtra Cricket Association's International Stadium,18 April 2015
1150,Naman Ojha,18,8,225.0,1,2,KKR,ACA-VDCA Stadium,22 April 2015
1151,AB de Villiers,28,13,215.38,3,2,KKR,Eden Gardens,11 April 2015
1152,Moises Henriques,19,9,211.11,1,2,CSK,Rajiv Gandhi Intl. Cricket Stadium,02 May 2015
1153,Deepak Hooda,19,9,211.11,1,2,PBKS,Narendra Modi Stadium,21 April 2015
1154,Kieron Pollard,49,24,204.16,6,2,RCB,Wankhede Stadium,10 May 2015
1155,Saurabh Tiwary,28,14,200.0,1,2,RR,Brabourne Stadium,03 May 2015
1156,Dwayne Smith,26,13,200.0,3,2,PBKS,Chidambaram,25 April 2015
1157,Hardik Pandya,61,31,196.77,8,2,KKR,Wankhede Stadium,14 May 2015
1158,Rohit Sharma,50,26,192.3,6,2,CSK,Eden Gardens,24 May 2015
1159,Axar Patel,40,21,190.47,5,2,RCB,M. Chinnaswamy Stadium,06 May 2015
1160,Andre Russell,19,10,190.0,1,2,SRH,ACA-VDCA Stadium,22 April 2015
1161,Karn Sharma,19,10,190.0,0,2,DC,ACA-VDCA Stadium,18 April 2015
1162,David Wiese,47,25,188.0,6,2,MI,M. Chinnaswamy Stadium,19 April 2015
1163,Kedar Jadhav,63,34,185.29,8,2,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,09 May 2015
1164,Andre Russell,37,20,185.0,4,2,RR,Brabourne Stadium,16 May 2015
1165,Andre Russell,66,36,183.33,9,2,PBKS,Maharashtra Cricket Association's International Stadium,18 April 2015
1166,Steve Smith,68,40,170.0,9,2,SRH,Brabourne Stadium,07 May 2015
1167,Ajinkya Rahane,37,22,168.18,3,2,KKR,Brabourne Stadium,16 May 2015
1168,AB de Villiers,46,28,164.28,5,2,SRH,M. Chinnaswamy Stadium,13 April 2015
1169,Jagadeesha Suchith,34,21,161.9,4,2,PBKS,Wankhede Stadium,12 April 2015
1170,Robin Uthappa,34,21,161.9,2,2,SRH,ACA-VDCA Stadium,22 April 2015
1171,MS Dhoni,29,18,161.11,2,2,RCB,Chidambaram,04 May 2015
1172,Karun Nair,61,38,160.52,6,2,DC,Brabourne Stadium,03 May 2015
1173,Yuvraj Singh,27,17,158.82,0,2,RR,Arun Jaitley Stadium,12 April 2015
1174,Mandeep Singh,54,34,158.82,7,2,RR,Maharashtra Cricket Association's International Stadium,20 May 2015
1175,James Faulkner,30,19,157.89,2,2,SRH,Brabourne Stadium,07 May 2015
1176,Unmukt Chand,58,37,156.75,8,2,RCB,M. Chinnaswamy Stadium,19 April 2015
1177,MS Dhoni,25,16,156.25,2,2,PBKS,IS Bindra Stadium,16 May 2015
1178,Shikhar Dhawan,54,35,154.28,6,2,RR,Brabourne Stadium,07 May 2015
1179,Sanju Samson,26,17,152.94,1,2,CSK,Chidambaram,10 May 2015
1180,MS Dhoni,41,27,151.85,2,2,PBKS,Chidambaram,25 April 2015
1181,Suresh Raina,43,29,148.27,4,2,MI,Wankhede Stadium,17 April 2015
1182,JP Duminy,28,19,147.36,3,2,MI,Wankhede Stadium,05 May 2015
1183,Ravi Bopara,22,15,146.66,0,2,CSK,Chidambaram,11 April 2015
1184,Mayank Agarwal,68,48,141.66,7,2,PBKS,Maharashtra Cricket Association's International Stadium,15 April 2015
1185,Yusuf Pathan,52,37,140.54,5,2,MI,Wankhede Stadium,14 May 2015
1186,AB de Villiers,14,10,140.0,0,2,CSK,M. Chinnaswamy Stadium,22 April 2015
1187,Ajinkya Rahane,76,55,138.18,6,2,CSK,Narendra Modi Stadium,19 April 2015
1188,Dwayne Smith,40,29,137.93,3,2,RR,Narendra Modi Stadium,19 April 2015
1189,Ajinkya Rahane,74,54,137.03,6,2,PBKS,Narendra Modi Stadium,21 April 2015
1190,Ryan ten Doeschate,38,28,135.71,3,2,CSK,Chidambaram,28 April 2015
1191,Lendl Simmons,59,44,134.09,9,2,RCB,M. Chinnaswamy Stadium,19 April 2015
1192,George Bailey,60,45,133.33,5,2,KKR,Maharashtra Cricket Association's International Stadium,18 April 2015
1193,Angelo Mathews,28,21,133.33,1,2,KKR,Arun Jaitley Stadium,20 April 2015
1194,Wriddhiman Saha,33,25,132.0,0,2,KKR,Eden Gardens,09 May 2015
1195,JP Duminy,54,41,131.7,5,2,SRH,ACA-VDCA Stadium,18 April 2015
1196,Yuvraj Singh,57,44,129.54,7,2,MI,Wankhede Stadium,05 May 2015
1197,Shane Watson,45,35,128.57,5,2,PBKS,Narendra Modi Stadium,21 April 2015
1198,Manish Pandey,33,26,126.92,1,2,SRH,Eden Gardens,04 May 2015
1199,Glenn Maxwell,33,26,126.92,2,2,KKR,Maharashtra Cricket Association's International Stadium,18 April 2015
1200,AB de Villiers,129,52,248.07,10,12,GL,M. Chinnaswamy Stadium,14 May 2016
1201,Chris Morris,82,32,256.25,4,8,GL,Arun Jaitley Stadium,27 April 2016
1202,Chris Gayle,73,32,228.12,4,8,PBKS,M. Chinnaswamy Stadium,18 May 2016
1203,Virat Kohli,113,50,226.0,12,8,PBKS,M. Chinnaswamy Stadium,18 May 2016
1204,Chris Gayle,76,38,200.0,4,8,SRH,M. Chinnaswamy Stadium,29 May 2016
1205,Virat Kohli,109,55,198.18,5,8,GL,M. Chinnaswamy Stadium,14 May 2016
1206,Virat Kohli,108,58,186.2,8,7,RPS,M. Chinnaswamy Stadium,07 May 2016
1207,Kieron Pollard,51,17,300.0,2,6,KKR,Wankhede Stadium,28 April 2016
1208,Krunal Pandya,86,37,232.43,7,6,DC,ACA-VDCA Stadium,15 May 2016
1209,AB de Villiers,82,42,195.23,7,6,SRH,M. Chinnaswamy Stadium,12 April 2016
1210,Dwayne Smith,73,41,178.04,5,6,RCB,M. Chinnaswamy Stadium,24 May 2016
1211,David Warner,58,25,232.0,4,5,RCB,M. Chinnaswamy Stadium,12 April 2016
1212,MS Dhoni,64,32,200.0,4,5,PBKS,ACA-VDCA Stadium,21 May 2016
1213,Steve Smith,101,54,187.03,8,5,GL,Maharashtra Cricket Association's International Stadium,29 April 2016
1214,David Warner,92,50,184.0,9,5,RCB,Rajiv Gandhi Intl. Cricket Stadium,30 April 2016
1215,AB de Villiers,79,47,168.08,5,5,GL,M. Chinnaswamy Stadium,24 May 2016
1216,Ben Cutting,39,15,260.0,3,4,RCB,M. Chinnaswamy Stadium,29 May 2016
1217,Andre Russell,36,17,211.76,1,4,MI,Eden Gardens,13 April 2016
1218,Nitish Rana,70,36,194.44,7,4,GL,Green Park,21 May 2016
1219,AB de Villiers,83,46,180.43,6,4,RPS,Maharashtra Cricket Association's International Stadium,22 April 2016
1220,Ambati Rayudu,65,37,175.67,4,4,PBKS,IS Bindra Stadium,25 April 2016
1221,Andre Russell,39,24,162.5,1,4,RCB,M. Chinnaswamy Stadium,02 May 2016
1222,Glenn Maxwell,68,42,161.9,6,4,KKR,Eden Gardens,04 May 2016
1223,Faf du Plessis,69,43,160.46,5,4,GL,Saurashtra Cricket Association Stadium,14 April 2016
1224,Chris Gayle,49,31,158.06,5,4,KKR,Eden Gardens,16 May 2016
