,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
1602,Sam Billings,15,4,375.0,0,2,KKR,Chidambaram,10 April 2018
1603,KL Rahul,15,4,375.0,0,2,MI,Wankhede Stadium,16 May 2018
1604,Shakib Al Hasan,15,5,300.0,2,1,KKR,Eden Gardens,14 April 2018
1605,Shardul Thakur,15,5,300.0,3,0,SRH,Wankhede Stadium,22 May 2018
1606,Virat Kohli,15,5,300.0,2,1,PBKS,Holkar Cricket Stadium,14 May 2018
1607,Mandeep Singh,15,5,300.0,0,2,CSK,M. Chinnaswamy Stadium,25 April 2018
1608,Rishabh Pant,15,6,250.0,3,0,SRH,Arun Jaitley Stadium,10 May 2018
1609,Virat Kohli,15,6,250.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,07 May 2018
1610,Kieron Pollard,15,4,375.0,2,1,PBKS,Wankhede Stadium,16 May 2018
1611,Ambati Rayudu,15,4,375.0,2,1,DC,Maharashtra Cricket Association's International Stadium,30 April 2018
1612,MS Dhoni,15,6,250.0,0,2,KKR,Eden Gardens,03 May 2018
1613,Ambati Rayudu,15,5,300.0,2,1,RCB,Maharashtra Cricket Association's International Stadium,05 May 2018
1614,Gautam Gambhir,15,4,375.0,2,1,PBKS,IS Bindra Stadium,08 April 2018
1615,Manish Pandey,15,4,375.0,2,1,RCB,M. Chinnaswamy Stadium,17 May 2018
1616,Sam Billings,14,4,350.0,0,2,KKR,Chidambaram,10 April 2018
1617,Prithvi Shaw,14,3,466.66,2,1,RR,Arun Jaitley Stadium,02 May 2018
1618,Colin Munro,14,5,280.0,2,1,CSK,Maharashtra Cricket Association's International Stadium,30 April 2018
1619,Aaron Finch,14,4,350.0,0,2,KKR,Holkar Cricket Stadium,12 May 2018
1620,Karun Nair,14,4,350.0,2,1,CSK,Maharashtra Cricket Association's International Stadium,20 May 2018
1621,Dinesh Karthik,14,4,350.0,3,0,CSK,Eden Gardens,03 May 2018
1622,Hardik Pandya,14,5,280.0,1,1,RCB,M. Chinnaswamy Stadium,01 May 2018
1623,KL Rahul,14,5,280.0,2,1,RR,Sawai Mansingh Stadium,08 May 2018
1624,Shane Watson,14,4,350.0,0,2,DC,Maharashtra Cricket Association's International Stadium,30 April 2018
1625,Sanju Samson,14,3,466.66,2,1,RCB,M. Chinnaswamy Stadium,15 April 2018
1626,Dinesh Karthik,14,6,233.33,2,1,MI,Wankhede Stadium,06 May 2018
1627,Shreevats Goswami,14,7,200.0,2,1,KKR,Rajiv Gandhi Intl. Cricket Stadium,19 May 2018
1628,KL Rahul,14,4,350.0,2,1,KKR,Eden Gardens,21 April 2018
1629,AB de Villiers,14,4,350.0,0,2,KKR,Eden Gardens,08 April 2018
1630,Glenn Maxwell,14,5,280.0,0,2,KKR,Eden Gardens,16 April 2018
1631,KL Rahul,14,4,350.0,0,2,KKR,Holkar Cricket Stadium,12 May 2018
1632,Jos Buttler,14,6,233.33,2,1,CSK,Sawai Mansingh Stadium,11 May 2018
1633,Chris Lynn,14,6,233.33,3,0,SRH,Eden Gardens,14 April 2018
1634,AB de Villiers,14,6,233.33,3,0,RR,Sawai Mansingh Stadium,19 May 2018
1635,KL Rahul,14,4,350.0,1,1,RR,Holkar Cricket Stadium,06 May 2018
1636,Shreyas Iyer,14,4,350.0,0,2,KKR,Arun Jaitley Stadium,27 April 2018
1637,Suresh Raina,14,4,350.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,22 April 2018
1638,Andre Russell,14,4,350.0,0,2,CSK,Chidambaram,10 April 2018
1639,Moeen Ali,14,4,350.0,0,2,SRH,M. Chinnaswamy Stadium,17 May 2018
1640,Brendon McCullum,14,6,233.33,2,1,KKR,Eden Gardens,08 April 2018
1641,Ishan Kishan,14,6,233.33,3,0,KKR,Eden Gardens,09 May 2018
1642,Evin Lewis,14,6,233.33,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,12 April 2018
1643,Kane Williamson,14,4,350.0,0,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,19 May 2018
1644,Suryakumar Yadav,14,6,233.33,2,1,DC,Wankhede Stadium,14 April 2018
1645,Shane Watson,14,4,350.0,0,2,DC,Maharashtra Cricket Association's International Stadium,30 April 2018
1646,Andre Russell,14,6,233.33,2,1,RCB,Eden Gardens,08 April 2018
1647,Rohit Sharma,14,5,280.0,2,1,RCB,Wankhede Stadium,17 April 2018
1648,Rishabh Pant,14,6,233.33,2,1,RCB,M. Chinnaswamy Stadium,21 April 2018
1649,Evin Lewis,14,6,233.33,2,1,KKR,Wankhede Stadium,06 May 2018
1650,Andre Russell,28,5,560.0,1,4,RCB,M. Chinnaswamy Stadium,05 April 2019
1651,Jos Buttler,28,6,466.66,4,2,MI,Wankhede Stadium,13 April 2019
1652,Moeen Ali,26,6,433.33,2,3,KKR,Eden Gardens,19 April 2019
1653,KL Rahul,24,6,400.0,3,2,CSK,IS Bindra Stadium,05 May 2019
1654,Chris Gayle,24,6,400.0,3,2,RCB,IS Bindra Stadium,13 April 2019
1655,Sunil Narine,24,5,480.0,1,3,PBKS,Eden Gardens,27 March 2019
1656,Sanju Samson,24,6,400.0,4,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 March 2019
1657,MS Dhoni,24,6,400.0,1,3,RCB,M. Chinnaswamy Stadium,21 April 2019
1658,Kane Williamson,23,6,383.33,2,2,RCB,M. Chinnaswamy Stadium,04 May 2019
1659,Shane Watson,23,5,460.0,1,3,DC,ACA-VDCA Stadium,10 May 2019
1660,KL Rahul,23,5,460.0,1,3,MI,Wankhede Stadium,10 April 2019
1661,Andre Russell,22,4,550.0,1,3,PBKS,Eden Gardens,27 March 2019
1662,Sam Curran,22,6,366.66,3,1,KKR,IS Bindra Stadium,03 May 2019
1663,Chris Gayle,22,5,440.0,1,3,MI,Wankhede Stadium,10 April 2019
1664,Suresh Raina,22,6,366.66,4,1,SRH,Chidambaram,23 April 2019
1665,Sunil Narine,22,6,366.66,4,1,RR,Sawai Mansingh Stadium,07 April 2019
1666,Andre Russell,21,5,420.0,2,2,PBKS,Eden Gardens,27 March 2019
1667,Rishabh Pant,21,5,420.0,2,2,SRH,ACA-VDCA Stadium,08 May 2019
1668,Andre Russell,21,6,350.0,2,2,SRH,Eden Gardens,24 March 2019
1669,Hardik Pandya,21,6,350.0,2,2,RCB,Wankhede Stadium,15 April 2019
1670,Marcus Stoinis,20,4,500.0,2,2,PBKS,M. Chinnaswamy Stadium,24 April 2019
1671,Andre Russell,20,6,333.33,2,2,MI,Eden Gardens,28 April 2019
1672,Liam Livingstone,20,6,333.33,2,2,SRH,Sawai Mansingh Stadium,27 April 2019
1673,Quinton de Kock,19,6,316.66,0,3,CSK,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019
1674,Nicholas Pooran,19,6,316.66,0,3,RCB,M. Chinnaswamy Stadium,24 April 2019
1675,Chris Lynn,19,4,475.0,0,3,CSK,Eden Gardens,14 April 2019
1676,Rishabh Pant,19,5,380.0,1,2,MI,Wankhede Stadium,24 March 2019
1677,Andre Russell,19,5,380.0,0,3,MI,Eden Gardens,28 April 2019
1678,Quinton de Kock,19,5,380.0,3,1,RR,Sawai Mansingh Stadium,20 April 2019
1679,MS Dhoni,19,4,475.0,0,3,RR,Chidambaram,31 March 2019
1680,Kieron Pollard,19,7,271.42,0,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 April 2019
1681,Dinesh Karthik,19,5,380.0,3,1,RR,Eden Gardens,25 April 2019
1682,Shane Watson,19,5,380.0,0,3,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019
1683,MS Dhoni,19,6,316.66,1,2,DC,Chidambaram,01 May 2019
1684,Andre Russell,19,6,316.66,0,3,RCB,M. Chinnaswamy Stadium,05 April 2019
1685,Chris Gayle,19,5,380.0,3,1,RR,Sawai Mansingh Stadium,25 March 2019
1686,Jonny Bairstow,18,4,450.0,1,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,21 April 2019
1687,David Warner,18,5,360.0,1,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,21 April 2019
1688,Jos Buttler,18,5,360.0,3,1,PBKS,Sawai Mansingh Stadium,25 March 2019
1689,Andre Russell,18,6,300.0,0,3,RCB,Eden Gardens,19 April 2019
1690,Yuvraj Singh,18,4,450.0,0,3,RCB,M. Chinnaswamy Stadium,28 March 2019
1691,Andre Russell,18,5,360.0,1,2,SRH,Eden Gardens,24 March 2019
1692,Nitish Rana,18,6,300.0,1,2,RCB,Eden Gardens,19 April 2019
1693,Parthiv Patel,18,6,300.0,3,1,PBKS,M. Chinnaswamy Stadium,24 April 2019
1694,AB de Villiers,18,5,360.0,0,3,PBKS,M. Chinnaswamy Stadium,24 April 2019
1695,Kieron Pollard,18,6,300.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,06 April 2019
1696,Andre Russell,18,3,600.0,0,3,RCB,Eden Gardens,19 April 2019
1697,Parthiv Patel,18,6,300.0,3,1,MI,Wankhede Stadium,15 April 2019
1698,Sanju Samson,17,5,340.0,1,2,RCB,M. Chinnaswamy Stadium,30 April 2019
1699,Nitish Rana,17,5,340.0,1,2,RCB,Eden Gardens,19 April 2019
1700,Shubman Gill,17,6,283.33,1,2,PBKS,IS Bindra Stadium,03 May 2019
1701,Ravichandran Ashwin,17,4,425.0,1,2,RR,IS Bindra Stadium,16 April 2019
1702,Ajinkya Rahane,17,6,283.33,2,1,KKR,Eden Gardens,25 April 2019
1703,Jonny Bairstow,17,5,340.0,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
1704,Ajinkya Rahane,17,6,283.33,2,1,MI,Wankhede Stadium,13 April 2019
1705,Faf du Plessis,17,5,340.0,2,1,PBKS,IS Bindra Stadium,05 May 2019
1706,Dinesh Karthik,17,5,340.0,1,2,RR,Eden Gardens,25 April 2019
1707,Virat Kohli,17,5,340.0,2,1,KKR,Eden Gardens,19 April 2019
1708,Dinesh Karthik,17,5,340.0,2,1,PBKS,IS Bindra Stadium,03 May 2019
1709,Shane Watson,17,5,340.0,2,1,SRH,Chidambaram,23 April 2019
1710,Hardik Pandya,17,4,425.0,1,2,CSK,Wankhede Stadium,03 April 2019
1711,MS Dhoni,17,5,340.0,2,1,PBKS,Chidambaram,06 April 2019
1712,AB de Villiers,17,5,340.0,1,2,MI,M. Chinnaswamy Stadium,28 March 2019
1713,Shikhar Dhawan,17,5,340.0,1,2,KKR,Eden Gardens,12 April 2019
1714,Kieron Pollard,17,5,340.0,1,2,PBKS,Wankhede Stadium,10 April 2019
1715,Prithvi Shaw,16,6,266.66,4,0,RCB,M. Chinnaswamy Stadium,07 April 2019
1716,Quinton de Kock,16,5,320.0,2,1,DC,Wankhede Stadium,24 March 2019
1717,Marcus Stoinis,16,4,400.0,2,1,KKR,M. Chinnaswamy Stadium,05 April 2019
1718,Manish Pandey,16,5,320.0,2,1,MI,Wankhede Stadium,02 May 2019
1719,Chris Gayle,16,6,266.66,4,0,DC,Arun Jaitley Stadium,20 April 2019
1720,Moeen Ali,16,5,320.0,1,2,MI,Wankhede Stadium,15 April 2019
1721,Faf du Plessis,16,6,266.66,4,0,KKR,Eden Gardens,14 April 2019
1722,AB de Villiers,16,3,533.33,1,2,MI,M. Chinnaswamy Stadium,28 March 2019
1723,Vijay Shankar,16,5,320.0,0,2,RR,Rajiv Gandhi Intl. Cricket Stadium,29 March 2019
1724,Rishabh Pant,16,3,533.33,1,2,MI,Wankhede Stadium,24 March 2019
1725,Kieron Pollard,16,5,320.0,1,2,PBKS,Wankhede Stadium,10 April 2019
1726,Jonny Bairstow,16,6,266.66,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
1727,Prithvi Shaw,16,6,266.66,2,1,SRH,ACA-VDCA Stadium,08 May 2019
1728,Quinton de Kock,16,4,400.0,1,2,KKR,Wankhede Stadium,05 May 2019
1729,Quinton de Kock,16,6,266.66,2,1,RCB,Wankhede Stadium,15 April 2019
1730,Chris Gayle,16,5,320.0,1,2,CSK,IS Bindra Stadium,05 May 2019
1731,Ravindra Jadeja,15,5,300.0,3,0,KKR,Eden Gardens,14 April 2019
1732,Rahul Tripathi,15,5,300.0,2,1,CSK,Chidambaram,31 March 2019
1733,Andre Russell,15,5,300.0,0,2,DC,Eden Gardens,12 April 2019
1734,Robin Uthappa,15,4,375.0,2,1,PBKS,IS Bindra Stadium,03 May 2019
1735,Yuvraj Singh,15,4,375.0,2,1,DC,Wankhede Stadium,24 March 2019
1736,Martin Guptill,15,4,375.0,1,1,RCB,M. Chinnaswamy Stadium,04 May 2019
1737,KL Rahul,15,4,375.0,2,1,CSK,Chidambaram,06 April 2019
1738,Rohit Sharma,15,5,300.0,2,1,RR,Wankhede Stadium,13 April 2019
1739,Nitish Rana,15,4,375.0,2,1,PBKS,Eden Gardens,27 March 2019
1740,Rishabh Pant,15,4,375.0,2,1,MI,Wankhede Stadium,24 March 2019
1741,Shikhar Dhawan,15,6,250.0,2,1,RR,Sawai Mansingh Stadium,22 April 2019
1742,Jonny Bairstow,15,4,375.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
1743,Faf du Plessis,15,5,300.0,2,1,PBKS,Chidambaram,06 April 2019
1744,Rohit Sharma,15,4,375.0,2,1,CSK,Chidambaram,26 April 2019
1745,Hardik Pandya,15,5,300.0,1,1,RR,Sawai Mansingh Stadium,20 April 2019
1746,Krunal Pandya,15,6,250.0,2,1,DC,Wankhede Stadium,24 March 2019
1747,Nitish Rana,15,4,375.0,0,2,MI,Wankhede Stadium,05 May 2019
1748,David Warner,15,5,300.0,1,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
1749,Prithvi Shaw,15,5,300.0,3,0,KKR,Arun Jaitley Stadium,30 March 2019
1750,Virat Kohli,15,5,300.0,1,1,KKR,Eden Gardens,19 April 2019
1751,Chris Lynn,14,6,233.33,2,1,CSK,Eden Gardens,14 April 2019
1752,Parthiv Patel,14,5,280.0,3,0,DC,Arun Jaitley Stadium,28 April 2019
1753,Kieron Pollard,14,3,466.66,0,2,PBKS,Wankhede Stadium,10 April 2019
1754,Sarfaraz Khan,14,5,280.0,1,1,CSK,Chidambaram,06 April 2019
1755,Dinesh Karthik,14,4,350.0,0,2,RR,Eden Gardens,25 April 2019
1756,Shane Watson,14,4,350.0,0,2,DC,Arun Jaitley Stadium,26 March 2019
1757,Suresh Raina,14,5,280.0,2,1,DC,Chidambaram,01 May 2019
1758,Virat Kohli,14,4,350.0,0,2,DC,M. Chinnaswamy Stadium,07 April 2019
1759,Andre Russell,14,5,280.0,0,2,PBKS,IS Bindra Stadium,03 May 2019
1760,Shubman Gill,14,6,233.33,2,1,MI,Eden Gardens,28 April 2019
1761,Yuvraj Singh,14,4,350.0,0,2,DC,Wankhede Stadium,24 March 2019
1762,Kedar Jadhav,14,7,200.0,3,0,MI,Wankhede Stadium,03 April 2019
1763,Gurkeerat Mann Singh,14,5,280.0,2,1,DC,Arun Jaitley Stadium,28 April 2019
1764,Gurkeerat Mann Singh,14,5,280.0,3,0,SRH,M. Chinnaswamy Stadium,04 May 2019
1765,Mayank Agarwal,14,5,280.0,1,1,RCB,M. Chinnaswamy Stadium,24 April 2019
1766,Faf du Plessis,14,5,280.0,3,0,DC,ACA-VDCA Stadium,10 May 2019
1767,Jonny Bairstow,14,4,350.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
1768,Nicholas Pooran,14,5,280.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 April 2019
1769,Axar Patel,14,4,350.0,0,2,SRH,Arun Jaitley Stadium,04 April 2019
1770,Chris Gayle,14,5,280.0,2,1,MI,Wankhede Stadium,10 April 2019
1771,Nitish Rana,14,6,233.33,2,1,SRH,Eden Gardens,24 March 2019
1772,Sunil Narine,14,4,350.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,21 April 2019
1773,Shane Watson,14,6,233.33,2,1,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019
1774,Martin Guptill,14,4,350.0,0,2,DC,ACA-VDCA Stadium,08 May 2019
1775,Hardik Pandya,14,4,350.0,0,2,KKR,Eden Gardens,28 April 2019
1776,Chris Gayle,14,5,280.0,2,1,RR,Sawai Mansingh Stadium,25 March 2019
1777,Wriddhiman Saha,14,5,280.0,3,0,RCB,M. Chinnaswamy Stadium,04 May 2019
1778,Jos Buttler,14,4,350.0,0,2,MI,Wankhede Stadium,13 April 2019
1779,Nitish Rana,14,6,233.33,1,1,RCB,M. Chinnaswamy Stadium,05 April 2019
1780,MS Dhoni,14,5,280.0,0,2,MI,Chidambaram,07 May 2019
1781,Faf du Plessis,14,6,233.33,2,1,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019
1782,AB de Villiers,14,4,350.0,0,2,KKR,M. Chinnaswamy Stadium,05 April 2019
1783,Andre Russell,14,5,280.0,2,1,CSK,Chidambaram,09 April 2019
1784,Deepak Hooda,14,3,466.66,2,1,PBKS,IS Bindra Stadium,08 April 2019
1785,Chris Gayle,14,4,350.0,0,2,DC,Arun Jaitley Stadium,20 April 2019
1786,Ben Stokes,13,5,260.0,0,1,CSK,Chidambaram,31 March 2019
1787,Nitish Rana,13,3,433.33,0,2,PBKS,Eden Gardens,27 March 2019
1788,Robin Uthappa,13,4,325.0,0,2,RR,Sawai Mansingh Stadium,07 April 2019
1789,Hardik Pandya,13,4,325.0,0,2,RCB,M. Chinnaswamy Stadium,28 March 2019
1790,David Warner,13,4,325.0,3,0,CSK,Rajiv Gandhi Intl. Cricket Stadium,17 April 2019
1791,Ben Stokes,13,4,325.0,3,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 March 2019
1792,Virat Kohli,13,6,216.66,3,0,KKR,M. Chinnaswamy Stadium,05 April 2019
1793,Shikhar Dhawan,13,6,216.66,3,0,CSK,ACA-VDCA Stadium,10 May 2019
1794,Rohit Sharma,13,4,325.0,0,2,CSK,Chidambaram,26 April 2019
1795,Parthiv Patel,13,5,260.0,3,0,RR,Sawai Mansingh Stadium,02 April 2019
1796,Jonny Bairstow,13,4,325.0,0,2,CSK,Rajiv Gandhi Intl. Cricket Stadium,17 April 2019
1797,Sam Curran,13,4,325.0,1,1,KKR,IS Bindra Stadium,03 May 2019
1798,KL Rahul,13,3,433.33,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 April 2019
1799,Sanju Samson,13,5,260.0,2,0,SRH,Sawai Mansingh Stadium,27 April 2019
1800,Rahul Tewatia,30,6,500.0,0,5,PBKS,Sharjah Cricket Stadium,27 September 2020
1801,Nicholas Pooran,28,6,466.66,1,4,SRH,Dubai International Stadium,08 October 2020
1802,Kieron Pollard,27,6,450.0,1,3,RCB,Dubai International Stadium,28 September 2020
1803,Hardik Pandya,26,5,520.0,2,3,RR,Zayed Cricket Stadium,25 October 2020
1804,Jofra Archer,26,7,371.42,0,4,CSK,Sharjah Cricket Stadium,22 September 2020
1805,KL Rahul,26,6,433.33,2,3,RCB,Dubai International Stadium,24 September 2020
1806,Pat Cummins,26,6,433.33,0,4,MI,Zayed Cricket Stadium,23 September 2020
1807,Chris Gayle,25,6,416.66,3,2,DC,Dubai International Stadium,20 October 2020
1808,Hardik Pandya,25,5,500.0,0,4,RR,Zayed Cricket Stadium,25 October 2020
1809,Marcus Stoinis,25,6,416.66,3,2,PBKS,Dubai International Stadium,20 September 2020
1810,Rahul Tripathi,22,5,440.0,1,3,DC,Sharjah Cricket Stadium,03 October 2020
1811,David Warner,22,6,366.66,4,1,DC,Dubai International Stadium,27 October 2020
1812,Rohit Sharma,21,5,420.0,2,2,PBKS,Zayed Cricket Stadium,01 October 2020
1813,Sam Curran,21,5,420.0,2,2,SRH,Dubai International Stadium,13 October 2020
1814,Sanju Samson,21,6,350.0,0,3,PBKS,Sharjah Cricket Stadium,27 September 2020
1815,Krunal Pandya,20,4,500.0,2,2,SRH,Sharjah Cricket Stadium,04 October 2020
1816,Priyam Garg,20,6,333.33,3,1,CSK,Dubai International Stadium,02 October 2020
1817,Axar Patel,20,4,500.0,0,3,CSK,Sharjah Cricket Stadium,17 October 2020
1818,MS Dhoni,20,5,400.0,0,3,RR,Sharjah Cricket Stadium,22 September 2020
1819,Sanju Samson,20,5,400.0,0,3,CSK,Sharjah Cricket Stadium,22 September 2020
1820,Tom Curran,20,6,333.33,0,3,KKR,Dubai International Stadium,30 September 2020
1821,Eoin Morgan,20,4,500.0,2,2,RR,Dubai International Stadium,01 November 2020
1822,Nitish Rana,19,5,380.0,0,3,CSK,Dubai International Stadium,29 October 2020
1823,Eoin Morgan,19,4,475.0,0,3,DC,Sharjah Cricket Stadium,03 October 2020
1824,Kieron Pollard,19,5,380.0,1,2,PBKS,Dubai International Stadium,18 October 2020
1825,Faf du Plessis,19,4,475.0,0,3,RR,Sharjah Cricket Stadium,22 September 2020
1826,Shreyas Iyer,19,5,380.0,1,2,KKR,Sharjah Cricket Stadium,03 October 2020
1827,AB de Villiers,19,4,475.0,0,3,RR,Dubai International Stadium,17 October 2020
1828,Jonny Bairstow,19,5,380.0,1,2,PBKS,Dubai International Stadium,08 October 2020
1829,Kieron Pollard,19,5,380.0,0,3,SRH,Sharjah Cricket Stadium,03 November 2020
1830,Shivam Dube,19,5,380.0,0,3,MI,Dubai International Stadium,28 September 2020
1831,Kieron Pollard,18,3,600.0,0,3,PBKS,Zayed Cricket Stadium,01 October 2020
1832,Faf du Plessis,18,5,360.0,4,0,PBKS,Dubai International Stadium,04 October 2020
1833,Marcus Stoinis,18,6,300.0,3,1,SRH,Zayed Cricket Stadium,08 November 2020
1834,KL Rahul,18,5,360.0,3,1,MI,Dubai International Stadium,18 October 2020
1835,AB de Villiers,18,6,300.0,1,2,KKR,Sharjah Cricket Stadium,12 October 2020
1836,Eoin Morgan,17,4,425.0,1,2,RR,Dubai International Stadium,01 November 2020
1837,Jonny Bairstow,17,5,340.0,1,2,PBKS,Dubai International Stadium,08 October 2020
1838,Marcus Stoinis,17,4,425.0,1,2,MI,Dubai International Stadium,05 November 2020
1839,Mayank Agarwal,17,5,340.0,0,2,DC,Dubai International Stadium,20 September 2020
1840,Mayank Agarwal,17,4,425.0,1,2,RR,Sharjah Cricket Stadium,27 September 2020
1841,Chris Morris,17,4,425.0,1,2,PBKS,Sharjah Cricket Stadium,15 October 2020
1842,Ravindra Jadeja,17,5,340.0,2,1,KKR,Dubai International Stadium,29 October 2020
1843,AB de Villiers,17,6,283.33,1,2,KKR,Sharjah Cricket Stadium,12 October 2020
1844,Hardik Pandya,17,5,340.0,2,1,PBKS,Zayed Cricket Stadium,01 October 2020
1845,AB de Villiers,16,5,320.0,1,2,MI,Dubai International Stadium,28 September 2020
1846,Eoin Morgan,16,6,266.66,1,1,SRH,Zayed Cricket Stadium,18 October 2020
1847,Ishan Kishan,16,5,320.0,2,1,CSK,Sharjah Cricket Stadium,23 October 2020
1848,Ben Stokes,16,6,266.66,1,2,PBKS,Zayed Cricket Stadium,30 October 2020
1849,Nicholas Pooran,16,5,320.0,1,2,RR,Sharjah Cricket Stadium,27 September 2020
1850,Robin Uthappa,16,6,266.66,4,0,RCB,Dubai International Stadium,17 October 2020
1851,Shreyas Iyer,16,5,320.0,2,1,KKR,Sharjah Cricket Stadium,03 October 2020
1852,KL Rahul,16,6,266.66,2,1,CSK,Dubai International Stadium,04 October 2020
1853,Ben Stokes,16,6,266.66,4,0,MI,Zayed Cricket Stadium,25 October 2020
1854,Quinton de Kock,16,4,400.0,1,2,SRH,Sharjah Cricket Stadium,03 November 2020
1855,Suryakumar Yadav,16,6,266.66,4,0,KKR,Zayed Cricket Stadium,23 September 2020
1856,Shane Watson,16,4,400.0,1,2,RR,Sharjah Cricket Stadium,22 September 2020
1857,Devdutt Padikkal,16,6,266.66,2,1,MI,Zayed Cricket Stadium,28 October 2020
1858,Eoin Morgan,16,4,400.0,0,2,MI,Zayed Cricket Stadium,16 October 2020
1859,KL Rahul,16,3,533.33,1,2,RCB,Dubai International Stadium,24 September 2020
1860,Manish Pandey,16,4,400.0,1,2,RR,Dubai International Stadium,22 October 2020
1861,Mandeep Singh,16,5,320.0,0,2,CSK,Dubai International Stadium,04 October 2020
1862,Jos Buttler,15,5,300.0,2,1,DC,Dubai International Stadium,14 October 2020
1863,Virat Kohli,15,4,375.0,0,2,CSK,Dubai International Stadium,10 October 2020
1864,MS Dhoni,15,5,300.0,1,1,SRH,Dubai International Stadium,02 October 2020
1865,Shreyas Iyer,15,4,375.0,0,2,RR,Dubai International Stadium,14 October 2020
1866,David Warner,15,5,300.0,3,0,MI,Sharjah Cricket Stadium,03 November 2020
1867,Ravindra Jadeja,15,5,300.0,0,2,DC,Sharjah Cricket Stadium,17 October 2020
1868,Devdutt Padikkal,15,6,250.0,1,1,RR,Zayed Cricket Stadium,03 October 2020
1869,Quinton de Kock,15,5,300.0,1,1,SRH,Sharjah Cricket Stadium,04 October 2020
1870,Dinesh Karthik,15,4,375.0,2,1,PBKS,Zayed Cricket Stadium,10 October 2020
1871,Shimron Hetmyer,15,5,300.0,0,2,SRH,Zayed Cricket Stadium,29 September 2020
1872,Marcus Stoinis,15,6,250.0,2,1,RCB,Dubai International Stadium,05 October 2020
1873,Ravindra Jadeja,15,6,250.0,3,0,SRH,Dubai International Stadium,02 October 2020
1874,Steve Smith,15,6,250.0,3,0,RCB,Dubai International Stadium,17 October 2020
1875,AB de Villiers,15,6,250.0,1,1,KKR,Sharjah Cricket Stadium,12 October 2020
1876,Quinton de Kock,15,5,300.0,3,0,CSK,Zayed Cricket Stadium,19 September 2020
1877,Hardik Pandya,15,5,300.0,2,1,KKR,Zayed Cricket Stadium,23 September 2020
1878,Kieron Pollard,15,4,375.0,0,2,RCB,Dubai International Stadium,28 September 2020
1879,Abdul Samad,15,4,375.0,2,1,DC,Zayed Cricket Stadium,08 November 2020
1880,Riyan Parag,15,5,300.0,2,1,SRH,Dubai International Stadium,22 October 2020
1881,Deepak Hooda,15,5,300.0,0,2,CSK,Zayed Cricket Stadium,01 November 2020
1882,Quinton de Kock,15,6,250.0,3,0,DC,Dubai International Stadium,05 November 2020
1883,Kane Williamson,15,4,375.0,0,2,RR,Dubai International Stadium,11 October 2020
1884,Axar Patel,15,6,250.0,2,1,RR,Sharjah Cricket Stadium,09 October 2020
1885,Pat Cummins,15,5,300.0,2,1,MI,Zayed Cricket Stadium,16 October 2020
1886,Mayank Agarwal,15,4,375.0,0,2,RR,Sharjah Cricket Stadium,27 September 2020
1887,Andre Russell,15,5,300.0,0,2,RR,Dubai International Stadium,30 September 2020
1888,Virat Kohli,15,5,300.0,3,0,RR,Zayed Cricket Stadium,03 October 2020
1889,Ben Stokes,15,6,250.0,2,0,MI,Zayed Cricket Stadium,25 October 2020
1890,Steve Smith,15,5,300.0,3,0,PBKS,Zayed Cricket Stadium,30 October 2020
1891,Quinton de Kock,15,4,375.0,2,1,KKR,Zayed Cricket Stadium,16 October 2020
1892,Saurabh Tiwary,15,4,375.0,2,1,RR,Zayed Cricket Stadium,25 October 2020
1893,Rahul Tewatia,14,5,280.0,1,1,RCB,Dubai International Stadium,17 October 2020
1894,AB de Villiers,14,5,280.0,1,1,KKR,Sharjah Cricket Stadium,12 October 2020
1895,David Warner,14,5,280.0,3,0,KKR,Zayed Cricket Stadium,18 October 2020
1896,Manish Pandey,14,5,280.0,2,1,DC,Dubai International Stadium,27 October 2020
1897,Faf du Plessis,14,4,350.0,0,2,RR,Sharjah Cricket Stadium,22 September 2020
1898,Dinesh Karthik,14,6,233.33,3,0,PBKS,Zayed Cricket Stadium,10 October 2020
1899,Quinton de Kock,14,6,233.33,2,1,DC,Dubai International Stadium,10 November 2020
